"","X","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"372",372,"... y acá estamos, en la Final de un Mundial; más feliz que Amelia en parque!!! #MundialTelemundo llegó el fin de e… https://t.co/gMoRFk0lJk",FALSE,181,NA,"2018-07-15 16:14:50",TRUE,NA,1018529330866114560,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Dianirin",10,FALSE,FALSE,NA,NA
"374",374,"Pitch invaders.... https://t.co/wHri3D5CLH",FALSE,1599,NA,"2018-07-15 16:14:26",FALSE,NA,1018529230269898752,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JacquiOatley",532,FALSE,FALSE,NA,NA
"377",377,"France 2-1 Croatia so far! Half time now. The best World Cup so far and what a beautiful country #Russia! @FIFAWWC… https://t.co/92jOS8LA4r",FALSE,4,NA,"2018-07-15 16:13:43",TRUE,NA,1018529048107024384,NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","BTMFC009",0,FALSE,FALSE,37.55361111,55.71583333
"378",378,"Some #fans jumped on the field during the game between #FRA and #CRO. 
#WorldCupFinal2018 #France #Croatia #FRACRO… https://t.co/Hlud03Nkej",FALSE,18,NA,"2018-07-15 16:13:24",TRUE,NA,1018528968604094464,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jadelreda",17,FALSE,FALSE,NA,NA
"380",380,"<U+4E16><U+754C>No.1<U+304C><U+4ECA><U+304B><U+3089><U+6C7A><U+307E><U+308B><U+2757>
<U+3060><U+304B><U+3089><U+3063><U+3066><U+8A00><U+3063><U+3066><U+306A> https://t.co/kbPcQ4ihUF",FALSE,2,NA,"2018-07-15 16:11:27",FALSE,NA,1018528479422210048,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","maousadao_kinki",0,FALSE,FALSE,37.5528568,55.7158242
"381",381,"Got some beer during the break @ FIFA World Cup 2018 https://t.co/pM8jAAOzon",FALSE,0,NA,"2018-07-15 16:10:04",FALSE,NA,1018528129395118080,NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Indayo",0,FALSE,FALSE,37.55386591,55.71565318
"383",383,"#final (@ Estadio Olímpico Luzhniki for France vs Croatia in <U+041C><U+043E><U+0441><U+043A><U+0432><U+0430> w/ @cereza612) https://t.co/SDo1BM2u9A",FALSE,0,NA,"2018-07-15 16:07:50",FALSE,NA,1018527567941423104,NA,"<a href=""http://foursquare.com"" rel=""nofollow"">Foursquare</a>","pablocmg",0,FALSE,FALSE,37.55372107,55.71570937
"384",384,"I'm at <U+0421><U+0442><U+0430><U+0434><U+0438><U+043E><U+043D> «<U+041B><U+0443><U+0436><U+043D><U+0438><U+043A><U+0438>» for France vs Croatia in <U+041C><U+043E><U+0441><U+043A><U+0432><U+0430> https://t.co/8dwIX0EKx0",FALSE,1,NA,"2018-07-15 16:07:46",FALSE,NA,1018527550686093312,NA,"<a href=""http://foursquare.com"" rel=""nofollow"">Foursquare</a>","JucieJuli",0,FALSE,FALSE,37.55372107,55.71570937
"385",385,"Voy por todo porque comencé sin nada.
Tanto trabajo y sacrificio ha valido la pena.
Dios tiene un universo lleno de… https://t.co/WaFZZANzyP",FALSE,1,NA,"2018-07-15 16:06:03",TRUE,NA,1018527119280877568,NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","goyitoparana",0,FALSE,FALSE,37.55361111,55.71583333
"386",386,"<U+0424><U+0438><U+043D><U+0430><U+043B> <U+0427><U+041C>2018. <U+041C><U+043E><U+0441><U+043A><U+0432><U+0430>. <U+041B><U+0443><U+0436><U+043D><U+0438><U+043A><U+0438>. <U+041B><U+0430><U+0442><U+044B><U+043F><U+043E><U+0432><U+044B>. @ FIFA World Cup 2018 https://t.co/NmkVhu21si",FALSE,0,NA,"2018-07-15 16:05:40",FALSE,NA,1018527024011530240,NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","latypov2",0,FALSE,FALSE,37.55386591,55.71565318
"387",387,"Con la familia youtubera en la final del mundial #Rusia2018 @ FIFA World Cup 2018 https://t.co/4NamqkS8tm",FALSE,52,NA,"2018-07-15 16:05:16",FALSE,NA,1018526921540464640,NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","tomametenoch",2,FALSE,FALSE,37.55386591,55.71565318
"389",389,"Sretno decki! Možemo mi to! Idemo po prvo mjesto!<ed><U+00A0><U+00BC><ed><U+00BF><U+0086>#Vatreni #IznadSvih #BeProud https://t.co/ZkPGl8zrSW",FALSE,0,NA,"2018-07-15 16:04:29",FALSE,NA,1018526727985881088,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","marin_babic",0,FALSE,FALSE,NA,NA
"390",390,"#17 <ed><U+00A0><U+00BC><ed><U+00B7><U+00AB><ed><U+00A0><U+00BC><ed><U+00B7><U+00B7> <U+0424><U+0440><U+0430><U+043D><U+0446><U+0438><U+044F> - <U+0425><U+043E><U+0440><U+0432><U+0430><U+0442><U+0438><U+044F> <ed><U+00A0><U+00BC><ed><U+00B7><U+00AD><ed><U+00A0><U+00BC><ed><U+00B7><U+00B7> (@ <U+0421><U+0442><U+0430><U+0434><U+0438><U+043E><U+043D> «<U+041B><U+0443><U+0436><U+043D><U+0438><U+043A><U+0438>» for France vs Croatia in <U+041C><U+043E><U+0441><U+043A><U+0432><U+0430> w/ @fzagrebnoy)… https://t.co/wKMELyXZgF",FALSE,1,NA,"2018-07-15 16:04:29",TRUE,NA,1018526726266204160,NA,"<a href=""http://foursquare.com"" rel=""nofollow"">Foursquare</a>","Edgarjuk",0,FALSE,FALSE,37.55372107,55.71570937
"391",391,"This is it, at ground zero of the biggest sporting event in the world. <ed><U+00A0><U+00BD><ed><U+00B8><U+008E>#WorldCupFinal #Russia2018 https://t.co/mErHtsmrbd",FALSE,1,NA,"2018-07-15 16:04:27",FALSE,NA,1018526715767902208,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","nisarpari",0,FALSE,FALSE,NA,NA
"395",395,"Who's going to take home the FIFA World Cup Russia 2018? (Sunday, 15 July 2018)
<ed><U+00A0><U+00BC><ed><U+00B7><U+00AB><ed><U+00A0><U+00BC><ed><U+00B7><U+00B7> France vs Croatia <ed><U+00A0><U+00BC><ed><U+00B7><U+00AD><ed><U+00A0><U+00BC><ed><U+00B7><U+00B7> @ Luzhniki… https://t.co/9kz8q5AAJO",FALSE,0,NA,"2018-07-15 16:01:40",TRUE,NA,1018526018066251776,NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","ryanhubris",0,FALSE,FALSE,37.55361111,55.71583333
"396",396,"Gana #FRA 2-1, pero el gol de #CRO lo gritó toda la prensa #ARG #Rusia2018 https://t.co/rdWSwnJVbZ",FALSE,0,NA,"2018-07-15 16:01:27",FALSE,NA,1018525961023901696,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","FabricioColler",0,FALSE,FALSE,NA,NA
"399",399,"Pulisic super sub incoming https://t.co/AaXpVs31TT",FALSE,2,NA,"2018-07-15 16:00:25",FALSE,NA,1018525703283920896,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","bshovey",0,FALSE,FALSE,NA,NA
"401",401,"#Repost @taniarin with get_repost
···
Harto Mexicana en la gran final de #rusia2018  gracias @garciaposti por poner… https://t.co/VnEhlRBjFz",FALSE,170,NA,"2018-07-15 15:59:03",TRUE,NA,1018525358604410880,NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","GarciaPosti",6,FALSE,FALSE,37.55361111,55.71583333
"402",402,"#mood https://t.co/GHq4a817nr",FALSE,7,NA,"2018-07-15 15:58:57",FALSE,NA,1018525333862133760,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Demirovickaa",0,FALSE,FALSE,NA,NA
"404",404,"El último juego del Mundial, el número 64. La final: Croacia- Francia. 

Aquí estamos gracias a Dios, solo Él.… https://t.co/Xo4KwmMVlG",FALSE,25,NA,"2018-07-15 15:58:14",TRUE,NA,1.018525153226e+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","EstebanV_LN",1,FALSE,FALSE,NA,NA
"405",405,"#FRACRO https://t.co/7QLTUXiMwP",FALSE,1,NA,"2018-07-15 15:58:02",FALSE,NA,1018525101757779968,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","C1Ro_dm",0,FALSE,FALSE,NA,NA
"407",407,"Un privilegio estar hoy aquí. Hartas gracias a mi casa azteca  por la posibilidad carajo!!! en Estadio Olímpico Luz… https://t.co/ngNAlIJQkl",FALSE,979,NA,"2018-07-15 15:57:43",TRUE,NA,1018525021881425920,NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","GarciaPosti",33,FALSE,FALSE,37.55361111,55.71583333
"409",409,"Los #FarsantesEnRusia presentes en la final de la Copa del Mundo.
#Francia #Croacia https://t.co/txu6FXuf4x",FALSE,17,NA,"2018-07-15 15:56:12",FALSE,NA,1018524641411895296,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Caskarita1",1,FALSE,FALSE,NA,NA
"410",410,"Couldn’t be better <ed><U+00A0><U+00BD><ed><U+00B8><U+00A9> https://t.co/rZgeE4Q2Yo",FALSE,3,NA,"2018-07-15 15:55:47",FALSE,NA,1018524536910893056,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","HamadAlSuwairi_",0,FALSE,FALSE,NA,NA
"412",412,"Termina el primer tiempo de la final... <U+26BD><U+FE0F><ed><U+00A0><U+00BC><ed><U+00BF><U+0086><ed><U+00A0><U+00BE><ed><U+00B5><U+0085> #Russia2018 #FranciaCroacia en Luzhniki Stadium https://t.co/ltcKpn0f1F",FALSE,0,NA,"2018-07-15 15:53:26",FALSE,NA,1018523945136480256,NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","DiegoRamirez_00",0,FALSE,FALSE,37.55361111,55.71583333
"413",413,"Final afinal!!! #vidadereporter #copadomundo #worldcup #russia #mixdeprimeira #35diasdeRussia #naotonoestadio… https://t.co/LQJkW9MHlJ",FALSE,0,NA,"2018-07-15 15:52:18",TRUE,NA,1018523659344982016,NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","oficialsmigol",0,FALSE,FALSE,37.55361111,55.71583333
"414",414,"Scenes from our crew in Russia from @FCDallas COO Jimmy Smith &amp; @Dallas_Sports ED Monica Paul during the #FRACRO… https://t.co/dsDFEGCDHX",FALSE,7,NA,"2018-07-15 15:49:12",TRUE,NA,1018522881590882304,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TheGinaMiller",3,FALSE,FALSE,NA,NA
"415",415,"<U+0410><U+0434> <U+0432> <U+041B><U+0443><U+0436><U+043D><U+0438><U+043A><U+0430><U+0445>.
<U+041F><U+0443><U+0433><U+0430><U+044E><U+0449><U+0438><U+0435> <U+0441><U+0432><U+043E><U+0435><U+0439> <U+0441><U+0438><U+043B><U+043E><U+0439> <U+0433><U+0440><U+043E><U+043C><U+043E><U+0432><U+044B><U+0435> <U+0440><U+0430><U+0441><U+043A><U+0430><U+0442><U+044B> <U+0438> <U+0437><U+0430><U+0432><U+043E><U+0440><U+0430><U+0436><U+0438><U+0432><U+0430><U+044E><U+0449><U+0438><U+0435> <U+0432><U+0441><U+043F><U+044B><U+0448><U+043A><U+0438> <U+043C><U+043E><U+043B><U+043D><U+0438><U+0439> <U+043D><U+0430> <U+0412><U+043E><U+0440><U+043E><U+0431><U+044C><U+0451><U+0432><U+044B><U+0445>. https://t.co/NabdhCiY1K",FALSE,1,NA,"2018-07-15 15:48:12",FALSE,NA,1018522626988347392,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","last_trainhome",0,FALSE,FALSE,NA,NA
"418",418,"Volví más fuerte <ed><U+00A0><U+00BD><ed><U+00B2><U+00AA><ed><U+00A0><U+00BC><ed><U+00BF><U+00BC>
#MiQuintoMundial en Luzhniki Stadium https://t.co/6Iys7O9yEC",FALSE,31,NA,"2018-07-15 15:47:06",FALSE,NA,1018522352907444224,NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","lilisalazarr",1,FALSE,FALSE,37.55361111,55.71583333
"419",419,"Terpaksa nonton di luar stadion Luzhniki, karena kehabisan tiket <ed><U+00A0><U+00BD><ed><U+00B8><U+0084> https://t.co/ZHE8JRP5HB",FALSE,0,NA,"2018-07-15 15:46:48",FALSE,NA,1018522275946123264,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","aiivanka",0,FALSE,FALSE,NA,NA
"420",420,"Englouti dans une foule de croates.. c’est tendu ici... #AllezLesBleus",FALSE,0,NA,"2018-07-15 15:44:39",FALSE,NA,1018521734578954240,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Hd165",0,FALSE,FALSE,NA,NA
"422",422,"Allez les bleus equipedefrance 2 a 1 sobre croaciaoficial en Luzhniki Stadium https://t.co/bMwIbOtknk",FALSE,0,NA,"2018-07-15 15:42:14",FALSE,NA,1018521128841576448,NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Kenotrotamundos",0,FALSE,FALSE,37.55361111,55.71583333
"425",425,"#WorldCupFinal

#fra 2 x 1 #cro

Nem foi pênalti.

Viva la vodka <ed><U+00A0><U+00BD><ed><U+00B9><U+008C>",FALSE,0,NA,"2018-07-15 15:40:53",FALSE,NA,1018520785353428992,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","delzudo",0,FALSE,FALSE,NA,NA
"426",426,"<ed><U+00A0><U+00BC><ed><U+00B7><U+00AD><ed><U+00A0><U+00BC><ed><U+00B7><U+00B7> Bucket list <U+2714><U+FE0F> @ FIFA World Cup 2018 https://t.co/H7WNQOs439",FALSE,1,NA,"2018-07-15 15:34:31",FALSE,NA,1018519184752480256,NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","jcastros",0,FALSE,FALSE,37.55386591,55.71565318
"428",428,"<U+042F> <U+0438> <U+043C><U+043E><U+0439> <U+0445><U+0430><U+0447><U+0430><U+043F><U+0443><U+0440><U+0447><U+0438><U+043A> <U+0431><U+043E><U+043B><U+0435><U+0435><U+0435><U+043C> <U+0437><U+0430> <U+0445><U+043E><U+0440><U+0432><U+0430><U+0442><U+043E><U+0432> (@ Mizandari Cafe in <U+041C><U+043E><U+0441><U+043A><U+0432><U+0430>) https://t.co/WbD28YHUkp",FALSE,2,NA,"2018-07-15 15:31:17",FALSE,NA,1018518371934113792,NA,"<a href=""http://foursquare.com"" rel=""nofollow"">Foursquare</a>","kseniyusha",0,FALSE,FALSE,37.610113,55.740264
"430",430,"1-1. This place has officially erupted. @FIFAWorldCup https://t.co/jEm77hicrf",FALSE,18,NA,"2018-07-15 15:31:05",FALSE,NA,1018518319534616576,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","karinaleblanc",4,FALSE,FALSE,NA,NA
"431",431,"@spann @ReedTimmerAccu @TxStormChasers Quick #WorldCupFinal weather report live on the scene here in Moscow. .. it'… https://t.co/38Q2DfNhjU",FALSE,0,"spann","2018-07-15 15:29:19",TRUE,NA,1018517878037938176,15220806,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","312Will",1,FALSE,FALSE,NA,NA
"432",432,"<U+0412><U+0441><U+0435><U+043C> <U+043F><U+0440><U+0438><U+0432><U+0435><U+0442>! <U+0414><U+0430><U+0432><U+043D><U+043E> <U+043C><U+0435><U+043D><U+044F> <U+0437><U+0434><U+0435><U+0441><U+044C> <U+043D><U+0435> <U+0431><U+044B><U+043B><U+043E>) @ FIFA World Cup 2018 https://t.co/Sj4u7h3RwF",FALSE,0,NA,"2018-07-15 15:26:48",FALSE,NA,1018517242542161920,NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Afanasiadi",0,FALSE,FALSE,37.55386591,55.71565318
"433",433,"Fifa #FinalRusia2018 #FRAvsCRO #FranceCroatia #FootballFever #LetsFootball #isl #epl #FootballWorldCup… https://t.co/PMb25QOYGs",FALSE,2,NA,"2018-07-15 15:25:05",TRUE,NA,1018516810591858688,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","softscripts",0,FALSE,FALSE,NA,NA
"434",434,"Esta la foto premonitoria en FIFA World Cup 2018 https://t.co/MWxquAU4sO",FALSE,1,NA,"2018-07-15 15:24:09",FALSE,NA,1018516577069789184,NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Kenotrotamundos",0,FALSE,FALSE,37.55386591,55.71565318
"435",435,"Antes del autogol de mariomandzukic_official , me saque una foto con el tiro libre cobrado equipedefrance es muy fu… https://t.co/vqBUwGgG7B",FALSE,1,NA,"2018-07-15 15:22:51",TRUE,NA,1018516247972106240,NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Kenotrotamundos",0,FALSE,FALSE,37.55361111,55.71583333
"436",436,"Griezmann! @ Luzhniki Stadium https://t.co/d3hAdZBUUk",FALSE,6,NA,"2018-07-15 15:20:11",FALSE,NA,1018515578410151936,NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","oloflundh",0,FALSE,FALSE,37.55361111,55.71583333
"437",437,"@unnuevodia team representing at the finale of the @FIFAWWC Who will win...#France or #Croatia @telemundo… https://t.co/cOSOigCskP",FALSE,0,"UnNuevoDia","2018-07-15 15:17:27",TRUE,NA,1018514888669499392,41820310,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","rickborjas",0,FALSE,FALSE,37.55361111,55.71583333
"439",439,"dream come true !
reporting of world cup final from the stadium is lifetime experience as a nepali sports journalis… https://t.co/XhaIOBDNfj",FALSE,390,NA,"2018-07-15 15:15:45",TRUE,NA,1018514462398181376,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","rghising",31,FALSE,FALSE,NA,NA
"441",441,"2nd World Cup final and counting... what an atmosphere! https://t.co/kY4G1BPeBl",FALSE,3,NA,"2018-07-15 15:10:54",FALSE,NA,1018513241394335744,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","vmweleuterio",0,FALSE,FALSE,NA,NA
"442",442,"SPOILER ALERT! Aquí el campeón del mundo ... ya lo sabían desde hace un chingo #worldcup con #pelucheenelestuche en… https://t.co/EbKEfXzgCo",FALSE,111,NA,"2018-07-15 15:09:42",TRUE,NA,1018512939115040768,NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","ESCORPIONGOLDEN",7,FALSE,FALSE,37.55386591,55.71565318
"443",443,"Un fragmento de “La Marsellesa” de #FRA antes del inicio de la segunda final mundialista de su historia… https://t.co/NpBnCaBEKy",FALSE,6,NA,"2018-07-15 15:09:23",TRUE,NA,1018512861553942528,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ramirezmusella",2,FALSE,FALSE,NA,NA
"445",445,"FIFA World Cup Closing Ceremony 2018 - 
Without doubt the biggest sporting event in the world! Nothing can match th… https://t.co/Tk4JCWDiNj",FALSE,7,NA,"2018-07-15 15:08:23",TRUE,NA,1018512608918425600,NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","clodaghanne",1,FALSE,FALSE,37.55361111,55.71583333
"446",446,"Final Fifa World cup 2018 
France vs Croatia score 2:1 

#worldcup2018 
#france 2
#croatia 1
#final @ Luzhniki Stad… https://t.co/xrNGXPvKnW",FALSE,0,NA,"2018-07-15 15:07:48",TRUE,NA,1018512459827744768,NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","ottydj",0,FALSE,FALSE,37.55361111,55.71583333
"449",449,"Just posted a video @ Luzhniki Stadium https://t.co/1ogcnBBnum",FALSE,0,NA,"2018-07-15 15:07:04",FALSE,NA,1018512276880424960,NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","wranglerprince",0,FALSE,FALSE,37.55361111,55.71583333
"450",450,"Fim do meu 6.º Mundial. Vivi em todos experiências fantásticas, mas sempre diferentes. Ficarei com boas recordações… https://t.co/iqgeRDjFnQ",FALSE,3,NA,"2018-07-15 15:06:49",TRUE,NA,1018512214599315456,NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","nluz",0,FALSE,FALSE,37.55386591,55.71565318
"451",451,"Preparados en esta gran final del mundial Rusia 2018.
Que gane el mejor !

#Francia #France #Croacia #Croatia… https://t.co/itpxrCLjJR",FALSE,0,NA,"2018-07-15 15:06:43",TRUE,NA,1018512188321902592,NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","RickychiePanama",0,FALSE,FALSE,37.55361111,55.71583333
"452",452,"Lo más lindo del mundo. Es mi 5a final en un mundial desde 1998 cuando ví a equipedefrance ser campeón en el estadi… https://t.co/u9xLF4YVSJ",FALSE,3,NA,"2018-07-15 15:05:23",TRUE,NA,1018511853515870208,NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Kenotrotamundos",0,FALSE,FALSE,37.55361111,55.71583333
"453",453,"2018 FIFA <U+B7EC><U+C2DC><U+C544> <U+C6D4><U+B4DC><U+CEF5> <U+ACB0><U+C2B9><U+C804>!
<U+C9C0><U+B09C> <U+D55C> <U+B2EC> <U+AC04> <U+C804><U+C138><U+ACC4><U+B97C> <U+B4A4><U+D754><U+B4E0> <U+CD95><U+AD6C> <U+CD95><U+C81C>!
<U+C800> <U+D2B8><U+B85C><U+D53C><U+B97C> <U+C190><U+C5D0> <U+B123><U+AE30> <U+C704><U+D574> 32<U+AC1C><U+AD6D><U+C758> <U+CD1D><U+C131><U+C5C6><U+B294> <U+C804><U+C7C1><U+C758> <U+CD5C><U+D6C4><U+C758> <U+C21C><U+AC04>!
<U+ACE0><U+C9C0><U+AC00> <U+C800><U+AE30> <U+B208><U+C55E><U+C5D0> <U+BCF4><U+C774><U+B294><U+B370> <U+D55C> <U+D300><U+C740> <U+C5ED><U+C0AC><U+AC00> <U+B418><U+ACE0>… https://t.co/C0kYhKzK3j",FALSE,0,NA,"2018-07-15 15:04:56",TRUE,NA,1018511741917978624,NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","BlueOrange7",0,FALSE,FALSE,37.55361111,55.71583333
"454",454,"Moscú celebra la gran final de la Copa del Mundo y personas a las afueras del partido buscan boletas revendidas… https://t.co/ZRCzSkqWnb",FALSE,1,NA,"2018-07-15 15:04:52",TRUE,NA,1018511722657828864,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","CristinaS_9",1,FALSE,FALSE,NA,NA
"455",455,"“Jedno srce! Jedna snaga! Moja zemlja, Hrvatska!”

“¡Un corazón! ¡Una fuerza! ¡Mi país, Croacia! https://t.co/LdAWoSGOod",FALSE,43,NA,"2018-07-15 15:04:43",FALSE,NA,1018511687434072064,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","LucasBeltramo",4,FALSE,FALSE,NA,NA
"456",456,"<ed><U+00A0><U+00BD><ed><U+00B8><U+008E><ed><U+00A0><U+00BE><ed><U+00B4><U+0094> Final del Mundial 
Croacia Vs Francia en Luzhniki Stadium https://t.co/PtK0dYZm61",FALSE,0,NA,"2018-07-15 15:04:43",FALSE,NA,1018511686955950080,NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","EPanamayDavid",0,FALSE,FALSE,37.55361111,55.71583333
"457",457,"On y est !!! Les clients @tonymathis sont accueillis dans les espaces #hospitality #fifaworldcup2018 à Luzhniki Sta… https://t.co/Y5EOrF0iyX",FALSE,1,NA,"2018-07-15 15:04:39",TRUE,NA,1018511669180366848,NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","benllanes",0,FALSE,FALSE,37.55361111,55.71583333
"461",461,"¡LA FINAL! Que hermosa manera de terminar este sueño. Inolvidable. #Croacia <ed><U+00A0><U+00BC><ed><U+00B7><U+00AD><ed><U+00A0><U+00BC><ed><U+00B7><U+00B7> vs #Francia <ed><U+00A0><U+00BC><ed><U+00B7><U+00AB><ed><U+00A0><U+00BC><ed><U+00B7><U+00B7> en #Luzhniki.… https://t.co/QEDlhskTDr",FALSE,6,NA,"2018-07-15 15:03:18",TRUE,NA,1018511330041581568,NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","FernandoGazzano",2,FALSE,FALSE,37.55361111,55.71583333
"462",462,"AQUÍ ESTAMOS! #FRA vs #CRO #WorldCup #Russia2018 #Moscow https://t.co/VTpfD68xDH",FALSE,0,NA,"2018-07-15 15:02:51",FALSE,NA,1018511217412005888,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","EnzoOlivera",0,FALSE,FALSE,NA,NA
"463",463,"In Moscow, Russia ready for the #fifa #worldcup <U+26BD><U+FE0F> <ed><U+00A0><U+00BE><ed><U+00B5><U+0085> Finals!

Know someone who wants to sell or buy a home <ed><U+00A0><U+00BC><ed><U+00BF><U+00A1> anywhe… https://t.co/HUa9ffP8RV",FALSE,1,NA,"2018-07-15 15:02:42",TRUE,NA,1018511179067613184,NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","AlexOsante",0,FALSE,FALSE,37.55361111,55.71583333
"464",464,"Ready for the France <ed><U+00A0><U+00BC><ed><U+00B7><U+00AB><ed><U+00A0><U+00BC><ed><U+00B7><U+00B7> vs #croatia @FIFAWorldCup #winners 
@EmmanuelMacron @Karembeu #leaurentblanc https://t.co/k6lcGDbzGn",FALSE,567,NA,"2018-07-15 15:02:36",FALSE,NA,1018511150714183680,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","marceldesailly",74,FALSE,FALSE,NA,NA
"465",465,"Como dijo el gran Mr Chip hay muchas formas de llegar a una final del Mundo, yo elegí soñar y trabajar por ese sueñ… https://t.co/94vTi92AVf",FALSE,46,NA,"2018-07-15 15:02:32",TRUE,NA,1018511137317507072,NA,"<a href=""http://foursquare.com"" rel=""nofollow"">Foursquare</a>","btoae",0,FALSE,FALSE,37.55372107,55.71570937
"466",466,"A Scotsman, Welshman and Englishwoman at a #WorldCup final. Where’s Martin O’Neill to complete the set? (Miss him.… https://t.co/vCG7jcGDFP",FALSE,249,NA,"2018-07-15 15:01:49",TRUE,NA,1018510957574795264,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JacquiOatley",25,FALSE,FALSE,NA,NA
"468",468,"France! Croatia! World Cup! Final! Moscow! #worldcup https://t.co/YB16I0SW0c",FALSE,5,NA,"2018-07-15 15:00:59",FALSE,NA,1018510746379079680,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MatthewLumby",0,FALSE,FALSE,NA,NA
"469",469,"#FRACRO good luck for both teams #FRA #CRO <U+2665><U+FE0F><U+2665><U+FE0F> https://t.co/fKfoeougSu",FALSE,1,NA,"2018-07-15 15:00:39",FALSE,NA,1018510662400708608,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","PrincessRelena",0,FALSE,FALSE,NA,NA
